id,id_harga_beras,id_group
1866,39142,131
1867,39170,191
1868,39183,191
1869,39201,191
1870,39212,132
1871,39213,132
1872,39214,132
1873,39272,192
1874,39282,132
1875,39283,132
1876,39284,132
1877,39320,192
1878,39337,192
1879,39349,132
1880,39351,132
1881,39395,192
1882,39414,192
1883,39427,132
1884,39438,132
1885,39472,192
1886,39490,192
1887,39502,132
1888,39513,132
1889,39564,192
1890,39575,132
1891,39617,192
1892,39636,192
1893,39649,132
1894,39681,192
1895,39712,192
1896,39723,132
1897,39751,192
1898,39763,192
1899,39779,192
1900,39791,132
1901,39822,192
1902,39835,192
1903,39853,192
1904,39863,132
1905,39906,192
1906,39925,192
1907,39937,132
1908,39969,192
1909,39981,192
1910,40000,192
1911,40013,132
1912,40076,192
1913,40088,132
1914,40089,132
1915,40111,132
1916,40151,192
1917,40163,132
1918,40164,132
1919,40166,132
1920,40228,192
1921,40241,132
1922,40261,132
1923,40297,192
1924,40305,132
1925,40306,132
1926,40357,192
1927,40370,132
1928,40400,192
1929,40430,192
1930,40442,132
1931,40470,192
1932,40497,192
1933,40508,132
1934,40535,192
1935,40562,192
1936,40602,192
1937,40614,192
1938,40632,192
1939,40644,133
1940,40704,192
1941,40716,133
1942,40742,192
1943,40768,192
1944,40779,133
1945,40851,133
1946,40952,193
1947,41063,134
1948,41066,134
1949,41368,135
1950,41483,136
1951,41556,136
1952,41557,136
1953,41630,136
1954,41631,136
1955,41700,136
1956,41701,136
1957,41767,136
1958,41833,136
1959,41908,136
1960,41980,136
1961,41981,136
1962,42048,136
1963,42049,136
1964,42113,136
1965,42114,136
1966,42142,194
1967,42155,194
1968,42185,136
1969,42186,136
1970,42253,136
1971,42254,136
1972,42318,136
1973,42319,136
1974,42368,195
1975,42389,136
1976,42390,136
1977,42463,136
1978,42464,136
1979,42540,136
1980,42606,136
1981,42607,136
1982,42670,136
1983,42671,136
1984,42735,136
1985,42806,136
1986,42807,136
1987,42872,136
1988,42873,136
1989,42879,136
1990,42944,137
1991,42945,137
1992,43014,137
1993,43015,137
1994,43076,137
1995,43137,137
1996,43138,137
1997,43204,137
1998,43205,137
1999,43278,137
2000,43347,137
2001,43348,137
2002,43355,137
2003,43391,196
2004,43419,137
2005,43420,137
2006,43427,137
2007,43463,196
2008,43491,137
2009,43492,137
2010,43552,137
2011,43560,137
2012,43561,137
2013,43622,137
2014,43627,137
2015,43628,137
2016,43669,197
2017,43698,137
2018,43705,137
2019,43734,197
2020,43741,197
2021,43762,137
2022,43768,137
2023,43769,137
2024,43770,137
2025,43777,137
2026,43807,197
2027,43814,197
2028,43839,137
2029,43843,137
2030,43875,197
2031,43880,197
2032,43900,137
2033,43906,137
2034,43908,137
2035,43914,137
2036,43945,197
2037,43951,197
2038,43974,137
2039,43980,137
2040,43982,137
2041,44017,197
2042,44022,197
2043,44048,137
2044,44049,137
2045,44050,137
2046,44068,137
2047,44078,197
2048,44084,197
2049,44089,197
2050,44112,137
2051,44119,137
2052,44120,137
2053,44121,137
2054,44140,137
2055,44150,197
2056,44163,197
2057,44190,137
2058,44192,137
2059,44193,137
2060,44200,137
2061,44203,137
2062,44221,197
2063,44228,197
2064,44233,197
2065,44235,197
2066,44238,197
2067,44256,137
2068,44263,137
2069,44265,137
2070,44272,137
2071,44284,137
2072,44302,197
2073,44307,197
2074,44309,197
2075,44321,197
2076,44330,137
2077,44335,137
2078,44336,137
2079,44337,137
2080,44344,137
2081,44347,137
2082,44355,137
2083,44356,137
2084,44369,197
2085,44370,197
2086,44377,197
2087,44380,197
2088,44388,197
2089,44396,137
2090,44400,137
2091,44401,137
2092,44403,137
2093,44404,137
2094,44405,137
2095,44413,137
2096,44422,137
2097,44423,137
2098,44424,137
2099,44436,197
2100,44440,197
2101,44441,197
2102,44444,197
2103,44449,197
2104,44459,197
2105,44468,137
2106,44471,137
2107,44474,137
2108,44475,137
2109,44476,137
2110,44480,137
2111,44493,137
2112,44494,137
2113,44495,137
2114,44506,197
2115,44510,197
2116,44511,197
2117,44513,197
2118,44519,197
2119,44529,197
2120,44542,137
2121,44543,137
2122,44544,137
2123,44560,137
2124,44573,197
2125,44577,197
2126,44580,197
2127,44589,197
2128,44596,137
2129,44600,137
2130,44601,137
2131,44602,137
2132,44603,137
2133,44611,137
2134,44621,137
2135,44633,197
2136,44635,197
2137,44636,197
2138,44639,197
2139,44641,197
2140,44644,197
2141,44662,137
2142,44666,137
2143,44669,137
2144,44670,137
2145,44671,137
2146,44676,137
2147,44678,137
2148,44681,137
2149,44692,137
2150,44701,197
2151,44708,197
2152,44709,197
2153,44712,197
2154,44714,197
2155,44716,197
2156,44719,197
2157,44730,197
2158,44738,137
2159,44742,137
2160,44743,137
2161,44745,137
2162,44747,137
2163,44752,137
2164,44754,137
2165,44757,137
2166,44768,137
2167,44769,137
2168,44778,197
2169,44781,197
2170,44786,197
2171,44789,197
2172,44791,197
2173,44793,197
2174,44796,197
2175,44801,197
2176,44807,197
2177,44816,137
2178,44820,137
2179,44822,137
2180,44824,137
2181,44829,137
2182,44831,137
2183,44834,137
2184,44845,137
2185,44853,197
2186,44856,197
2187,44859,197
2188,44860,197
2189,44863,197
2190,44865,197
2191,44867,197
2192,44870,197
2193,44875,197
2194,44881,197
2195,44890,137
2196,44891,137
2197,44893,137
2198,44894,137
2199,44895,137
2200,44901,137
2201,44914,137
2202,44915,137
2203,44925,197
2204,44929,197
2205,44930,197
2206,44933,197
2207,44936,197
2208,44943,197
2209,44949,197
2210,44958,137
2211,44962,137
2212,44964,137
2213,44965,137
2214,44966,137
2215,44974,137
2216,44983,137
2217,44984,137
2218,44992,197
2219,44995,197
2220,44998,197
2221,44999,197
2222,45002,197
2223,45007,197
2224,45012,197
2225,45016,197
2226,45024,137
2227,45028,137
2228,45030,137
2229,45031,137
2230,45032,137
2231,45040,137
2232,45050,137
2233,45051,137
2234,45060,197
2235,45063,197
2236,45066,197
2237,45067,197
2238,45069,197
2239,45071,197
2240,45075,197
2241,45080,197
2242,45085,197
2243,45094,137
2244,45098,137
2245,45099,137
2246,45100,137
2247,45101,137
2248,45109,137
2249,45117,137
2250,45124,197
2251,45127,197
2252,45130,197
2253,45132,197
2254,45134,197
2255,45135,197
2256,45138,197
2257,45143,197
2258,45152,137
2259,45155,137
2260,45157,137
2261,45158,137
2262,45165,137
2263,45168,137
2264,45179,137
2265,45180,137
2266,45191,197
2267,45194,197
2268,45197,197
2269,45199,197
2270,45200,197
2271,45201,197
2272,45204,197
2273,45209,197
2274,45215,197
2275,45224,137
2276,45228,137
2277,45229,137
2278,45230,137
2279,45236,137
2280,45239,137
2281,45249,137
2282,45250,137
2283,45263,197
2284,45266,197
2285,45267,197
2286,45268,197
2287,45269,197
2288,45272,197
2289,45276,197
2290,45282,197
2291,45290,137
2292,45294,137
2293,45295,137
2294,45297,137
2295,45299,137
2296,45306,137
2297,45309,137
2298,45318,137
2299,45319,137
2300,45328,197
2301,45331,197
2302,45336,197
2303,45339,197
2304,45341,197
2305,45342,197
2306,45343,197
2307,45346,197
2308,45355,197
2309,45364,137
2310,45367,137
2311,45369,137
2312,45371,137
2313,45397,197
2314,45401,197
2315,45404,197
2316,45406,197
2317,45407,197
2318,45427,137
2319,45430,137
2320,45431,137
2321,45438,137
2322,45446,137
2323,45454,197
2324,45457,197
2325,45461,197
2326,45463,197
2327,45465,197
2328,45468,197
2329,45484,137
2330,45487,137
2331,45488,137
2332,45489,137
2333,45490,137
2334,45499,137
2335,45510,137
2336,45518,197
2337,45520,197
2338,45526,197
2339,45528,197
2340,45529,197
2341,45532,197
2342,45543,197
2343,45562,237
2344,45571,237
2345,45583,266
2346,45589,266
2347,45624,237
2348,45639,266
2349,45687,237
2350,45707,266
2351,45731,266
2352,45756,237
2353,45774,266
2354,45822,237
2355,45840,266
2356,45886,237
2357,45905,266
2358,45950,237
2359,45966,266
2360,46010,237
2361,46028,266
2362,46090,266
2363,46134,238
2364,46153,266
2365,46204,238
2366,46222,266
2367,46271,238
2368,46290,266
2369,46340,238
2370,46357,266
2371,46406,238
2372,46423,266
2373,46471,238
2374,46491,266
2375,46540,238
2376,46560,266
2377,46603,238
2378,46613,238
2379,46632,266
2380,46639,266
2381,46675,238
2382,46686,238
2383,46704,266
2384,46711,266
2385,46753,238
2386,46767,266
2387,46806,238
2388,46815,238
2389,46835,266
2390,46841,266
2391,46875,238
2392,46886,238
2393,46904,266
2394,46910,266
2395,46969,266
2396,47014,239
2397,47083,239
2398,47102,267
2399,47153,239
2400,47173,267
2401,47199,267
2402,47226,239
2403,47243,267
2404,47296,239
2405,47314,267
2406,47365,239
2407,47383,267
2408,47447,267
2409,47496,240
2410,47516,267
2411,47573,240
2412,47592,267
2413,47646,240
2414,47722,240
2415,47730,240
2416,47793,240
2417,47800,240
2418,47861,240
2419,47868,240
2420,47928,240
2421,47934,240
2422,48002,240
2423,48020,268
2424,48073,240
2425,48148,240
2426,48167,269
2427,48231,269
2428,48242,269
2429,48297,241
2430,48577,242
2431,48653,242
2432,48727,242
2433,48739,242
2434,48802,242
2435,48884,242
2436,48957,242
2437,48968,270
2438,49033,242
2439,49045,270
2440,49110,242
2441,49121,270
2442,49184,242
2443,49196,270
2444,49254,242
2445,49263,270
2446,49323,242
2447,49335,270
2448,49391,242
2449,49402,270
2450,49467,270
2451,49503,243
2452,49528,243
2453,49539,270
2454,49577,243
2455,49580,243
2456,49600,243
2457,49611,270
2458,49623,270
2459,49647,243
2460,49650,243
2461,49673,243
2462,49684,270
2463,49723,243
2464,49726,243
2465,49748,243
2466,49759,270
2467,49799,243
2468,49819,243
2469,49829,270
2470,49867,243
2471,49938,243
2472,49959,243
2473,49971,271
2474,50011,243
2475,50085,243
2476,50106,243
2477,50117,272
2478,50223,244
2479,50244,244
2480,50296,244
2481,50318,244
2482,50369,244
2483,50390,244
2484,50441,244
2485,50513,244
2486,50535,244
2487,50588,244
2488,50610,244
2489,50662,244
2490,50736,244
2491,50812,244
2492,50885,244
2493,50955,244
2494,51027,244
2495,51064,273
2496,51103,244
2497,51125,244
2498,51141,273
2499,51177,244
2500,51210,273
2501,51243,244
2502,51264,244
2503,51278,273
2504,51314,244
2505,51351,273
2506,51387,244
2507,51422,273
2508,51456,244
2509,51490,273
2510,51525,244
2511,51601,244
2512,51677,244
2513,51751,244
2514,51823,244
2515,51893,244
2516,52037,245
2517,52110,245
2518,52184,245
2519,52257,245
2520,52334,245
2521,52401,245
2522,52473,245
2523,52542,245
2524,52615,245
2525,52691,245
2526,52762,245
2527,52839,245
2528,52910,245
2529,52976,245
2530,53189,246
2531,53263,246
2532,53328,246
2533,61540,247
2534,61830,248
2535,62569,249
2536,62642,249
2537,62647,249
2538,62685,274
2539,62718,249
2540,62723,249
2541,62761,274
2542,62795,249
2543,62871,249
2544,62876,249
2545,62915,275
2546,62947,249
2547,63017,249
2548,63073,276
2549,63089,249
2550,63094,249
2551,63132,276
2552,63143,276
2553,63148,276
2554,63164,249
2555,63169,249
2556,63206,276
2557,63222,276
2558,63236,249
2559,63241,249
2560,63252,249
2561,63277,276
2562,63289,276
2563,63294,276
2564,63311,249
2565,63315,249
2566,63326,249
2567,63334,249
2568,63353,276
2569,63365,276
2570,63370,276
2571,63387,249
2572,63392,249
2573,63402,249
2574,63410,249
2575,63430,276
2576,63441,276
2577,63446,276
2578,63462,249
2579,63466,249
2580,63477,249
2581,63485,249
2582,63503,276
2583,63520,276
2584,63537,249
2585,63552,249
2586,63560,249
2587,63595,276
2588,63615,249
2589,63626,249
2590,63633,249
2591,63652,276
2592,63668,276
2593,63685,249
2594,63690,249
2595,63701,249
2596,63709,249
2597,63729,276
2598,63763,249
2599,63766,249
2600,63767,249
2601,63778,249
2602,63784,249
2603,63835,249
2604,63838,249
2605,63840,249
2606,63851,249
2607,63856,249
2608,63859,249
2609,63879,277
2610,63912,249
2611,63915,249
2612,63917,249
2613,63928,249
2614,63932,249
2615,63935,249
2616,63954,277
2617,63985,249
2618,63988,249
2619,64000,249
2620,64005,249
2621,64008,249
2622,64059,249
2623,64062,249
2624,64064,249
2625,64074,249
2626,64079,249
2627,64082,249
2628,64101,278
2629,64132,249
2630,64135,249
2631,64137,249
2632,64148,249
2633,64153,249
2634,64156,249
2635,64157,249
2636,64175,278
2637,64208,249
2638,64211,249
2639,64222,249
2640,64226,249
2641,64229,249
2642,64276,249
2643,64279,249
2644,64288,249
2645,64293,249
2646,64296,249
2647,64311,279
2648,64343,249
2649,64346,249
2650,64348,249
2651,64358,249
2652,64363,249
2653,64366,249
2654,64386,279
2655,64419,249
2656,64424,249
2657,64435,249
2658,64440,249
2659,64443,249
2660,64463,279
2661,64497,249
2662,64512,249
2663,64517,249
2664,64520,249
2665,64572,249
2666,64586,249
2667,64590,249
2668,64593,249
2669,64640,249
2670,64641,249
2671,64644,249
2672,64656,249
2673,64661,249
2674,64664,249
2675,64666,249
2676,64716,249
2677,64717,249
2678,64720,249
2679,64722,249
2680,64733,249
2681,64737,249
2682,64740,249
2683,64760,280
2684,64792,249
2685,64793,249
2686,64796,249
2687,64798,249
2688,64806,249
2689,64809,249
2690,64814,249
2691,64817,249
2692,64837,280
2693,64869,249
2694,64872,249
2695,64874,249
2696,64882,249
2697,64889,249
2698,64892,249
2699,64910,280
2700,64942,249
2701,64943,249
2702,64946,249
2703,64954,249
2704,64957,249
2705,64962,249
2706,64965,249
2707,65014,249
2708,65015,249
2709,65018,249
2710,65020,249
2711,65028,249
2712,65031,249
2713,65036,249
2714,65039,249
2715,65057,281
2716,65090,249
2717,65091,249
2718,65094,249
2719,65096,249
2720,65104,249
2721,65107,249
2722,65111,249
2723,65114,249
2724,65133,281
2725,65163,249
2726,65164,249
2727,65167,249
2728,65169,249
2729,65177,249
2730,65180,249
2731,65186,249
2732,65205,281
2733,65235,249
2734,65236,249
2735,65239,249
2736,65246,249
2737,65249,249
2738,65254,249
2739,65257,249
2740,65305,249
2741,65306,249
2742,65309,249
2743,65319,249
2744,65322,249
2745,65329,249
2746,65348,282
2747,65379,249
2748,65380,249
2749,65383,249
2750,65392,249
2751,65395,249
2752,65454,249
2753,65455,249
2754,65458,249
2755,65468,249
2756,65471,249
2757,65499,283
2758,65532,249
2759,65544,249
2760,65547,249
2761,65605,249
2762,65606,249
2763,65618,249
2764,65621,249
2765,65647,284
2766,65675,249
2767,65676,249
2768,65681,249
2769,65689,249
2770,65692,249
2771,65717,284
2772,65750,249
2773,65753,249
2774,65754,249
2775,65762,249
2776,65765,249
2777,65790,284
2778,65819,249
2779,65827,249
2780,65829,249
2781,65876,249
2782,65877,249
2783,65888,249
2784,65891,249
2785,65948,249
2786,65949,249
2787,65952,249
2788,65962,249
2789,65965,249
2790,66022,249
2791,66023,249
2792,66026,249
2793,66035,249
2794,66038,249
2795,66098,249
2796,66099,249
2797,66102,249
2798,66111,249
2799,66114,249
2800,66167,249
2801,66168,249
2802,66171,249
2803,66180,249
2804,66182,249
2805,66243,249
2806,66252,249
2807,66255,249
2808,66311,249
2809,66314,249
2810,66326,249
2811,66383,249
2812,66399,249
2813,66459,249
2814,66472,249
2815,66525,249
2816,66597,249
2817,66668,249
2818,66669,249
2819,66745,249
2820,66822,249
2821,67115,250
2822,67133,250
2823,67188,250
2824,67262,250
2825,67408,251
2826,67784,252
2827,68006,253
2828,68074,253
2829,68144,253
2830,68355,254
2831,69898,285
2832,70574,255
2833,70644,255
2834,70906,256
2835,71211,257
2836,71427,258
2837,71496,258
2838,71604,309
2839,71611,309
2840,71612,309
2841,71620,309
2842,71623,309
2843,71632,309
2844,71633,309
2845,71635,309
2846,71636,381
2847,71642,381
2848,71648,381
2849,71651,381
2850,71652,381
2851,71653,381
2852,71657,381
2853,71659,381
2854,71664,381
2855,71665,381
2856,71666,381
2857,71667,381
2858,71668,309
2859,71674,309
2860,71677,309
2861,71678,309
2862,71685,309
2863,71688,309
2864,71698,309
2865,71700,309
2866,71703,309
2867,71712,381
2868,71717,381
2869,71720,381
2870,71721,381
2871,71722,381
2872,71726,381
2873,71728,381
2874,71734,381
2875,71736,381
2876,71737,381
2877,71739,381
2878,71740,310
2879,71746,310
2880,71749,310
2881,71750,310
2882,71758,310
2883,71761,310
2884,71771,310
2885,71772,310
2886,71774,310
2887,71775,382
2888,71783,382
2889,71789,382
2890,71793,382
2891,71794,382
2892,71796,382
2893,71798,382
2894,71800,382
2895,71806,382
2896,71807,382
2897,71808,382
2898,71809,382
2899,71810,310
2900,71816,310
2901,71819,310
2902,71820,310
2903,71827,310
2904,71830,310
2905,71837,310
2906,71839,310
2907,71842,310
2908,71843,382
2909,71851,382
2910,71856,382
2911,71859,382
2912,71860,382
2913,71861,382
2914,71865,382
2915,71866,382
2916,71870,382
2917,71872,382
2918,71873,382
2919,71875,382
2920,71876,310
2921,71880,310
2922,71883,310
2923,71884,310
2924,71891,310
2925,71894,310
2926,71899,310
2927,71903,310
2928,71905,310
2929,71908,310
2930,71909,382
2931,71915,382
2932,71923,382
2933,71924,382
2934,71925,382
2935,71929,382
2936,71930,382
2937,71932,382
2938,71936,382
2939,71938,382
2940,71939,382
2941,71941,382
2942,71942,310
2943,71948,310
2944,71951,310
2945,71952,310
2946,71958,310
2947,71961,310
2948,71970,310
2949,71972,310
2950,71975,382
2951,71983,382
2952,71990,382
2953,71991,382
2954,71992,382
2955,71996,382
2956,71997,382
2957,72003,382
2958,72005,382
2959,72006,382
2960,72007,382
2961,72008,310
2962,72013,310
2963,72016,310
2964,72024,310
2965,72027,310
2966,72034,310
2967,72035,310
2968,72038,310
2969,72046,382
2970,72051,382
2971,72054,382
2972,72055,382
2973,72056,382
2974,72060,382
2975,72065,382
2976,72066,382
2977,72067,382
2978,72069,382
2979,72070,310
2980,72071,310
2981,72076,310
2982,72079,310
2983,72080,310
2984,72089,310
2985,72092,310
2986,72101,310
2987,72103,310
2988,72107,382
2989,72115,382
2990,72121,382
2991,72124,382
2992,72126,382
2993,72127,382
2994,72131,382
2995,72138,382
2996,72140,382
2997,72141,382
2998,72143,382
2999,72144,310
3000,72145,310
3001,72150,310
3002,72153,310
3003,72162,310
3004,72165,310
3005,72175,310
3006,72180,382
3007,72188,382
3008,72193,382
3009,72196,382
3010,72198,382
3011,72199,382
3012,72203,382
3013,72211,382
3014,72212,382
3015,72213,382
3016,72215,382
3017,72216,310
3018,72220,310
3019,72223,310
3020,72224,310
3021,72226,310
3022,72234,310
3023,72244,310
3024,72250,382
3025,72256,382
3026,72260,382
3027,72261,382
3028,72264,382
3029,72266,382
3030,72270,382
3031,72278,382
3032,72280,382
3033,72281,382
3034,72283,382
3035,72284,310
3036,72285,310
3037,72290,310
3038,72293,310
3039,72294,310
3040,72303,310
3041,72306,310
3042,72315,310
3043,72317,310
3044,72321,382
3045,72329,382
3046,72335,382
3047,72338,382
3048,72340,382
3049,72341,382
3050,72345,382
3051,72352,382
3052,72354,382
3053,72355,382
3054,72357,382
3055,72362,310
3056,72365,310
3057,72366,310
3058,72373,310
3059,72376,310
3060,72386,310
3061,72388,310
3062,72391,310
3063,72398,382
3064,72403,382
3065,72405,382
3066,72407,382
3067,72408,382
3068,72412,382
3069,72420,382
3070,72422,382
3071,72423,382
3072,72425,382
3073,72426,310
3074,72431,310
3075,72434,310
3076,72435,310
3077,72443,310
3078,72446,310
3079,72456,310
3080,72458,310
3081,72461,382
3082,72468,382
3083,72473,382
3084,72476,382
3085,72478,382
3086,72479,382
3087,72481,382
3088,72483,382
3089,72491,382
3090,72493,382
3091,72494,382
3092,72495,382
3093,72496,310
3094,72497,310
3095,72502,310
3096,72505,310
3097,72506,310
3098,72515,310
3099,72518,310
3100,72528,310
3101,72530,310
3102,72534,382
3103,72537,382
3104,72542,382
3105,72548,382
3106,72553,382
3107,72554,382
3108,72558,382
3109,72566,382
3110,72568,382
3111,72569,382
3112,72571,382
3113,72572,310
3114,72573,310
3115,72578,310
3116,72581,310
3117,72582,310
3118,72591,310
3119,72594,310
3120,72604,310
3121,72606,310
3122,72610,382
3123,72612,382
3124,72618,382
3125,72624,382
3126,72629,382
3127,72630,382
3128,72642,382
3129,72644,382
3130,72645,382
3131,72647,382
3132,72648,310
3133,72653,310
3134,72656,310
3135,72657,310
3136,72664,310
3137,72667,310
3138,72677,310
3139,72679,310
3140,72684,382
3141,72690,382
3142,72699,382
3143,72700,382
3144,72712,382
3145,72714,382
3146,72715,382
3147,72717,382
3148,72718,310
3149,72724,310
3150,72725,310
3151,72727,310
3152,72728,310
3153,72736,310
3154,72739,310
3155,72749,310
3156,72755,382
3157,72757,382
3158,72763,382
3159,72769,382
3160,72774,382
3161,72786,382
3162,72789,382
3163,72791,382
3164,72792,310
3165,72798,310
3166,72802,310
3167,72810,310
3168,72813,310
3169,72822,310
3170,72828,382
3171,72830,382
3172,72836,382
3173,72842,382
3174,72858,382
3175,72861,382
3176,72863,382
3177,72868,310
3178,72871,310
3179,72872,310
3180,72881,310
3181,72884,310
3182,72893,310
3183,72898,310
3184,72900,382
3185,72905,382
3186,72911,382
3187,72928,382
3188,72931,382
3189,72933,382
3190,72939,310
3191,72941,310
3192,72942,310
3193,72951,310
3194,72954,310
3195,72955,310
3196,72964,310
3197,72970,382
3198,72981,382
3199,72986,382
3200,72999,382
3201,73002,382
3202,73003,382
3203,73004,310
3204,73009,310
3205,73012,310
3206,73013,310
3207,73022,310
